workerId,task,index,rt,v,u,binned,shape,vsup,qV,qU,vError,uError,error,correct,condition
1,One,1,18089,0.7,0.1,continuous,juxtaposed,no,0.7,0.4,0,-0.3,-0.3,0,continuousjuxtaposed
1,One,2,11754,0.2,0.1,discrete,square,no,0.4,0.4,-0.2,-0.3,-0.5,0,discretesquare
1,One,3,8327,0.2,0.1,discrete,square,yes,0.7,0.4,-0.5,-0.3,-0.8,0,vsupdiscretesquare
1,One,4,10606,0.4,0.8,discrete,square,yes,0.3,0.6,0.1,0.2,0.3,0,vsupdiscretesquare
1,One,5,11135,0.3,0.6,continuous,square,no,0.7,0.4,-0.4,0.2,-0.2,0,continuoussquare
1,One,6,9698,0.8,0.4,continuous,square,no,0.8,0.4,0,0,0,1,continuoussquare
1,One,7,8776,0.4,0.8,discrete,arc,yes,0.7,0.1,-0.3,0.7,0.4,0,vsupdiscretearc
1,One,13,3146,0.45,0.1,discrete,arc,yes,0.4,0.4,0.05,-0.3,-0.25,0,vsupdiscretearc
1,One,10,3396,0.1,0.4,continuous,arc,no,0.7,0.4,-0.6,0,-0.6,0,continuousarc
1,One,11,1808,0.2,0.1,continuous,arc,no,0.45,0.1,-0.25,0,-0.25,0,continuousarc
1,One,9,2260,0.7,0.1,discrete,arc,no,0.1,0.4,0.6,-0.3,0.3,0,discretearc
1,One,17,1968,0.4,0.8,discrete,arc,no,0.7,0.1,-0.3,0.7,0.4,0,discretearc
1,One,8,4113,0.7,0.4,discrete,square,no,0.2,0.1,0.5,0.3,0.8,0,discretesquare
1,One,19,2661,0.7,0.1,discrete,square,yes,0.1,0.4,0.6,-0.3,0.3,0,vsupdiscretesquare
1,One,18,4142,0.95,0.1,discrete,juxtaposed,no,0.3,0.6,0.65,-0.5,0.15,0,discretejuxtaposed
1,One,12,2803,0.7,0.1,discrete,square,no,0.3,0.6,0.4,-0.5,-0.1,0,discretesquare
1,One,21,1765,0.4,0.4,discrete,square,no,0.7,0.4,-0.3,0,-0.3,0,discretesquare
1,One,20,1999,0.7,0.4,discrete,arc,no,0.7,0.4,0,0,0,1,discretearc
1,One,15,2324,0.7,0.1,discrete,square,yes,0.95,0.1,-0.25,0,-0.25,0,vsupdiscretesquare
1,One,16,3502,0.1,0.4,discrete,juxtaposed,no,0.4,0.8,-0.3,-0.4,-0.7,0,discretejuxtaposed
1,One,26,1837,0.3,0.6,discrete,arc,yes,0.8,0.6,-0.5,0,-0.5,0,vsupdiscretearc
1,One,25,4033,0.45,0.1,discrete,square,no,0.3,0.6,0.15,-0.5,-0.35,0,discretesquare
1,One,28,3451,0.2,0.1,discrete,juxtaposed,no,0.7,0.1,-0.5,0,-0.5,0,discretejuxtaposed
1,One,27,2138,0.95,0.1,continuous,square,no,0.8,0.6,0.15,-0.5,-0.35,0,continuoussquare
1,One,23,2495,0.2,0.1,continuous,square,no,0.1,0.4,0.1,-0.3,-0.2,0,continuoussquare
1,One,14,21411,0.8,0.6,continuous,juxtaposed,no,0.8,0.6,0,0,0,1,continuousjuxtaposed
1,One,29,1842,0.1,0.4,discrete,square,yes,0.95,0.1,-0.85,0.3,-0.55,0,vsupdiscretesquare
1,One,30,1708,0.8,0.6,continuous,arc,no,0.8,0.6,0,0,0,1,continuousarc
1,One,24,1614,0.45,0.1,continuous,arc,no,0.2,0.1,0.25,0,0.25,0,continuousarc
1,One,22,168,0.4,0.4,continuous,arc,no,0.8,0.4,-0.4,0,-0.4,0,continuousarc
1,One,32,2142,0.2,0.1,continuous,juxtaposed,no,0.45,0.1,-0.25,0,-0.25,0,continuousjuxtaposed
1,One,31,2055,0.3,0.6,discrete,arc,no,0.1,0.4,0.2,0.2,0.4,0,discretearc
1,One,38,2541,0.1,0.4,continuous,arc,no,0.95,0.1,-0.85,0.3,-0.55,0,continuousarc
1,One,35,1980,0.1,0.4,discrete,square,yes,0.4,0.8,-0.3,-0.4,-0.7,0,vsupdiscretesquare
1,One,40,2483,0.1,0.4,discrete,juxtaposed,no,0.7,0.4,-0.6,0,-0.6,0,discretejuxtaposed
1,One,36,2461,0.7,0.4,discrete,arc,no,0.7,0.4,0,0,0,1,discretearc
1,One,33,2247,0.8,0.4,discrete,square,no,0.8,0.6,0,-0.2,-0.2,0,discretesquare
1,One,34,2154,0.8,0.6,continuous,arc,no,0.4,0.8,0.4,-0.2,0.2,0,continuousarc
1,One,42,2767,0.8,0.4,discrete,arc,no,0.45,0.1,0.35,0.3,0.65,0,discretearc
1,One,45,1957,0.45,0.1,discrete,juxtaposed,no,0.45,0.1,0,0,0,1,discretejuxtaposed
1,One,44,2044,0.95,0.1,discrete,square,yes,0.7,0.1,0.25,0,0.25,0,vsupdiscretesquare
1,One,43,3450,0.4,0.4,discrete,juxtaposed,no,0.1,0.4,0.3,0,0.3,0,discretejuxtaposed
1,One,47,1978,0.4,0.8,discrete,arc,yes,0.8,0.4,-0.4,0.4,0,1,vsupdiscretearc
1,One,48,2405,0.4,0.4,continuous,square,no,0.3,0.6,0.1,-0.2,-0.1,0,continuoussquare
1,One,49,2009,0.4,0.8,discrete,square,no,0.8,0.6,-0.4,0.2,-0.2,0,discretesquare
1,One,50,1599,0.4,0.4,discrete,arc,yes,0.8,0.4,-0.4,0,-0.4,0,vsupdiscretearc
1,One,41,2574,0.1,0.4,discrete,arc,yes,0.4,0.8,-0.3,-0.4,-0.7,0,vsupdiscretearc
1,One,53,2269,0.45,0.1,discrete,juxtaposed,no,0.4,0.8,0.05,-0.7,-0.65,0,discretejuxtaposed
1,One,46,1784,0.3,0.6,continuous,square,no,0.4,0.8,-0.1,-0.2,-0.3,0,continuoussquare
1,One,51,1583,0.7,0.4,continuous,square,no,0.8,0.6,-0.1,-0.2,-0.3,0,continuoussquare
1,One,52,2006,0.95,0.1,continuous,juxtaposed,no,0.8,0.6,0.15,-0.5,-0.35,0,continuousjuxtaposed
1,One,55,2321,0.3,0.6,continuous,juxtaposed,no,0.4,0.4,-0.1,0.2,0.1,0,continuousjuxtaposed
1,One,58,2907,0.4,0.8,discrete,arc,yes,0.8,0.6,-0.4,0.2,-0.2,0,vsupdiscretearc
1,One,54,1239,0.7,0.4,continuous,juxtaposed,no,0.95,0.1,-0.25,0.3,0.05,0,continuousjuxtaposed
1,One,56,1511,0.3,0.6,discrete,arc,yes,0.45,0.1,-0.15,0.5,0.35,0,vsupdiscretearc
1,One,57,1822,0.95,0.1,continuous,juxtaposed,no,0.8,0.6,0.15,-0.5,-0.35,0,continuousjuxtaposed
1,One,39,1566,0.4,0.4,continuous,square,no,0.8,0.4,-0.4,0,-0.4,0,continuoussquare
1,One,60,1425,0.7,0.4,continuous,juxtaposed,no,0.95,0.1,-0.25,0.3,0.05,0,continuousjuxtaposed
1,One,59,2405,0.7,0.1,discrete,arc,no,0.3,0.6,0.4,-0.5,-0.1,0,discretearc
2,One,1,136662,0.8,0.6,continuous,juxtaposed,no,0.8,0.6,0,0,0,1,continuousjuxtaposed
1,One,37,3675,0.8,0.4,discrete,juxtaposed,no,0.7,0.1,0.1,0.3,0.4,0,discretejuxtaposed
1,One,62,1376,0.95,0.1,discrete,arc,no,0.4,0.4,0.55,-0.3,0.25,0,discretearc
1,One,64,1199,0.8,0.6,continuous,arc,no,0.95,0.1,-0.15,0.5,0.35,0,continuousarc
2,One,5,94680,0.1,0.4,continuous,arc,no,0.1,0.4,0,0,0,1,continuousarc
1,One,63,2671,0.95,0.1,discrete,square,no,0.8,0.6,0.15,-0.5,-0.35,0,discretesquare
2,One,6,35483,0.7,0.4,discrete,square,yes,0.8,0.4,-0.1,0,-0.1,0,vsupdiscretesquare
2,One,8,33983,0.2,0.1,continuous,square,no,0.2,0.1,0,0,0,1,continuoussquare
2,One,9,22152,0.8,0.6,discrete,juxtaposed,no,0.8,0.6,0,0,0,1,discretejuxtaposed
2,One,3,34625,0.7,0.4,discrete,juxtaposed,no,0.7,0.4,0,0,0,1,discretejuxtaposed
1,One,61,1991,0.4,0.8,discrete,square,yes,0.4,0.4,0,0.4,0.4,0,vsupdiscretesquare
2,One,12,38546,0.95,0.1,continuous,arc,no,0.4,0.4,0.55,-0.3,0.25,0,continuousarc
2,One,7,21510,0.45,0.1,discrete,arc,yes,0.4,0.8,0.05,-0.7,-0.65,0,vsupdiscretearc
2,One,4,23623,0.95,0.1,discrete,arc,yes,0.95,0.1,0,0,0,1,vsupdiscretearc
2,One,13,29843,0.7,0.4,discrete,square,no,0.7,0.1,0,0.3,0.3,0,discretesquare
2,One,10,24798,0.8,0.4,discrete,arc,no,0.8,0.6,0,-0.2,-0.2,0,discretearc
2,One,11,25636,0.1,0.4,continuous,juxtaposed,no,0.1,0.4,0,0,0,1,continuousjuxtaposed
2,One,18,21708,0.1,0.4,discrete,arc,no,0.1,0.4,0,0,0,1,discretearc
2,One,17,20135,0.45,0.1,continuous,square,no,0.3,0.6,0.15,-0.5,-0.35,0,continuoussquare
2,One,19,20703,0.95,0.1,continuous,juxtaposed,no,0.95,0.1,0,0,0,1,continuousjuxtaposed
2,One,14,24308,0.45,0.1,discrete,juxtaposed,no,0.45,0.1,0,0,0,1,discretejuxtaposed
2,One,21,26160,0.7,0.4,continuous,juxtaposed,no,0.8,0.4,-0.1,0,-0.1,0,continuousjuxtaposed
2,One,16,26391,0.45,0.1,continuous,square,no,0.4,0.8,0.05,-0.7,-0.65,0,continuoussquare
2,One,24,20296,0.7,0.1,discrete,arc,yes,0.8,0.6,-0.1,-0.5,-0.6,0,vsupdiscretearc
2,One,23,47435,0.2,0.1,continuous,square,no,0.3,0.6,-0.1,-0.5,-0.6,0,continuoussquare
2,One,2,33276,0.1,0.4,continuous,juxtaposed,no,0.1,0.4,0,0,0,1,continuousjuxtaposed
2,One,22,21718,0.2,0.1,discrete,arc,yes,0.2,0.1,0,0,0,1,vsupdiscretearc
2,One,27,40319,0.2,0.1,discrete,juxtaposed,no,0.2,0.1,0,0,0,1,discretejuxtaposed
2,One,29,14300,0.45,0.1,discrete,arc,no,0.4,0.8,0.05,-0.7,-0.65,0,discretearc
2,One,30,24796,0.2,0.1,discrete,square,yes,0.2,0.1,0,0,0,1,vsupdiscretesquare
2,One,26,16737,0.45,0.1,discrete,square,no,0.4,0.8,0.05,-0.7,-0.65,0,discretesquare
2,One,28,23480,0.3,0.6,continuous,juxtaposed,no,0.3,0.6,0,0,0,1,continuousjuxtaposed
2,One,32,11586,0.45,0.1,continuous,square,no,0.4,0.4,0.05,-0.3,-0.25,0,continuoussquare
2,One,20,17056,0.2,0.1,discrete,juxtaposed,no,0.2,0.1,0,0,0,1,discretejuxtaposed
2,One,31,14431,0.95,0.1,continuous,arc,no,0.8,0.4,0.15,-0.3,-0.15,0,continuousarc
2,One,34,14235,0.4,0.8,continuous,juxtaposed,no,0.4,0.8,0,0,0,1,continuousjuxtaposed
2,One,37,12084,0.95,0.1,discrete,arc,no,0.8,0.4,0.15,-0.3,-0.15,0,discretearc
2,One,36,10566,0.95,0.1,discrete,square,no,0.8,0.6,0.15,-0.5,-0.35,0,discretesquare
2,One,15,51903,0.4,0.4,continuous,arc,no,0.4,0.8,0,-0.4,-0.4,0,continuousarc
2,One,25,9688,0.45,0.1,discrete,square,no,0.4,0.4,0.05,-0.3,-0.25,0,discretesquare
2,One,39,31313,0.7,0.4,discrete,arc,no,0.7,0.1,0,0.3,0.3,0,discretearc
2,One,40,35941,0.95,0.1,continuous,arc,no,0.4,0.4,0.55,-0.3,0.25,0,continuousarc
2,One,38,21149,0.2,0.1,continuous,juxtaposed,no,0.2,0.1,0,0,0,1,continuousjuxtaposed
2,One,42,13635,0.45,0.1,discrete,square,no,0.4,0.8,0.05,-0.7,-0.65,0,discretesquare
2,One,41,26929,0.95,0.1,continuous,square,no,0.8,0.6,0.15,-0.5,-0.35,0,continuoussquare
2,One,33,18513,0.95,0.1,discrete,square,yes,0.95,0.1,0,0,0,1,vsupdiscretesquare
2,One,46,16012,0.7,0.1,discrete,arc,yes,0.8,0.6,-0.1,-0.5,-0.6,0,vsupdiscretearc
2,One,47,10401,0.7,0.1,continuous,arc,no,0.7,0.4,0,-0.3,-0.3,0,continuousarc
2,One,44,32295,0.1,0.4,discrete,arc,yes,0.1,0.4,0,0,0,1,vsupdiscretearc
2,One,35,9660,0.45,0.1,discrete,square,no,0.4,0.4,0.05,-0.3,-0.25,0,discretesquare
2,One,45,18466,0.3,0.6,discrete,juxtaposed,no,0.3,0.6,0,0,0,1,discretejuxtaposed
2,One,43,26116,0.45,0.1,discrete,square,yes,0.45,0.1,0,0,0,1,vsupdiscretesquare
2,One,50,33668,0.4,0.4,discrete,juxtaposed,no,0.4,0.4,0,0,0,1,discretejuxtaposed
2,One,53,17010,0.45,0.1,discrete,arc,yes,0.3,0.6,0.15,-0.5,-0.35,0,vsupdiscretearc
2,One,52,14040,0.7,0.4,continuous,square,no,0.7,0.1,0,0.3,0.3,0,continuoussquare
2,One,49,8895,0.7,0.1,discrete,square,no,0.7,0.1,0,0,0,1,discretesquare
2,One,54,6546,0.2,0.1,discrete,square,no,0.1,0.4,0.1,-0.3,-0.2,0,discretesquare
2,One,55,16668,0.45,0.1,discrete,square,yes,0.4,0.4,0.05,-0.3,-0.25,0,vsupdiscretesquare
2,One,59,11703,0.8,0.4,discrete,arc,no,0.8,0.6,0,-0.2,-0.2,0,discretearc
2,One,56,21775,0.2,0.1,continuous,arc,no,0.1,0.4,0.1,-0.3,-0.2,0,continuousarc
2,One,60,11067,0.1,0.4,discrete,arc,yes,0.2,0.1,-0.1,0.3,0.2,0,vsupdiscretearc
2,One,51,16911,0.7,0.1,discrete,square,yes,0.8,0.6,-0.1,-0.5,-0.6,0,vsupdiscretesquare
2,One,61,6828,0.45,0.1,discrete,arc,no,0.4,0.4,0.05,-0.3,-0.25,0,discretearc
2,One,63,9977,0.45,0.1,continuous,arc,no,0.4,0.4,0.05,-0.3,-0.25,0,continuousarc
2,One,64,15710,0.3,0.6,discrete,juxtaposed,no,0.3,0.6,0,0,0,1,discretejuxtaposed
2,One,57,26299,0.45,0.1,discrete,square,yes,0.7,0.1,-0.25,0,-0.25,0,vsupdiscretesquare
2,One,58,9901,0.45,0.1,discrete,square,yes,0.45,0.1,0,0,0,1,vsupdiscretesquare
3,One,3,5751,0.1,0.4,continuous,juxtaposed,no,0.2,0.1,-0.1,0.3,0.2,0,continuousjuxtaposed
2,One,62,14382,0.45,0.1,discrete,arc,no,0.45,0.1,0,0,0,1,discretearc
2,One,48,17418,0.7,0.4,continuous,square,no,0.4,0.4,0.3,0,0.3,0,continuoussquare
3,One,4,7155,0.8,0.4,discrete,arc,yes,0.7,0.4,0.1,0,0.1,0,vsupdiscretearc
3,One,2,9083,0.2,0.1,continuous,square,no,0.1,0.4,0.1,-0.3,-0.2,0,continuoussquare
3,One,5,40813,0.8,0.6,discrete,square,no,0.8,0.6,0,0,0,1,discretesquare
3,One,9,7350,0.2,0.1,discrete,juxtaposed,no,0.1,0.4,0.1,-0.3,-0.2,0,discretejuxtaposed
3,One,8,10604,0.4,0.8,discrete,juxtaposed,no,0.3,0.6,0.1,0.2,0.3,0,discretejuxtaposed
3,One,12,14023,0.2,0.1,discrete,arc,no,0.2,0.1,0,0,0,1,discretearc
3,One,13,7383,0.7,0.4,discrete,juxtaposed,no,0.7,0.4,0,0,0,1,discretejuxtaposed
3,One,14,6013,0.7,0.4,discrete,juxtaposed,no,0.7,0.4,0,0,0,1,discretejuxtaposed
3,One,10,11324,0.45,0.1,discrete,square,yes,0.45,0.1,0,0,0,1,vsupdiscretesquare
3,One,6,13647,0.7,0.4,continuous,juxtaposed,no,0.7,0.1,0,0.3,0.3,0,continuousjuxtaposed
3,One,7,8771,0.7,0.4,continuous,arc,no,0.45,0.1,0.25,0.3,0.55,0,continuousarc
3,One,18,15564,0.7,0.4,discrete,arc,yes,0.7,0.4,0,0,0,1,vsupdiscretearc
3,One,17,203,0.1,0.4,continuous,square,no,0.7,0.1,-0.6,0.3,-0.3,0,continuoussquare
3,One,16,20792,0.7,0.4,discrete,square,yes,0.7,0.4,0,0,0,1,vsupdiscretesquare
3,One,19,5777,0.3,0.6,discrete,arc,no,0.3,0.6,0,0,0,1,discretearc
3,One,21,15292,0.8,0.6,discrete,juxtaposed,no,0.8,0.6,0,0,0,1,discretejuxtaposed
3,One,20,3576,0.4,0.4,discrete,arc,no,0.4,0.4,0,0,0,1,discretearc
3,One,11,7322,0.1,0.4,continuous,juxtaposed,no,0.1,0.4,0,0,0,1,continuousjuxtaposed
3,One,23,6079,0.3,0.6,continuous,arc,no,0.4,0.8,-0.1,-0.2,-0.3,0,continuousarc
3,One,1,8239,0.8,0.6,discrete,square,no,0.8,0.6,0,0,0,1,discretesquare
3,One,22,7679,0.1,0.4,continuous,arc,no,0.1,0.4,0,0,0,1,continuousarc
3,One,15,10046,0.3,0.6,discrete,arc,no,0.3,0.6,0,0,0,1,discretearc
3,One,29,7212,0.7,0.1,continuous,square,no,0.8,0.4,-0.1,-0.3,-0.4,0,continuoussquare
3,One,27,13325,0.45,0.1,discrete,arc,no,0.45,0.1,0,0,0,1,discretearc
3,One,24,5561,0.45,0.1,continuous,square,no,0.45,0.1,0,0,0,1,continuoussquare
3,One,25,7725,0.2,0.1,discrete,square,no,0.2,0.1,0,0,0,1,discretesquare
3,One,33,201,0.1,0.4,discrete,arc,yes,0.4,0.8,-0.3,-0.4,-0.7,0,vsupdiscretearc
3,One,28,5486,0.4,0.8,discrete,square,no,0.4,0.8,0,0,0,1,discretesquare
3,One,34,6964,0.7,0.1,continuous,arc,no,0.4,0.4,0.3,-0.3,-1.11E-16,0,continuousarc
3,One,32,7824,0.4,0.8,continuous,juxtaposed,no,0.4,0.8,0,0,0,1,continuousjuxtaposed
3,One,37,8988,0.4,0.8,discrete,arc,yes,0.4,0.8,0,0,0,1,vsupdiscretearc
3,One,26,3905,0.95,0.1,discrete,arc,yes,0.95,0.1,0,0,0,1,vsupdiscretearc
3,One,39,6621,0.7,0.1,continuous,arc,no,0.7,0.1,0,0,0,1,continuousarc
3,One,40,5774,0.3,0.6,discrete,square,yes,0.4,0.4,-0.1,0.2,0.1,0,vsupdiscretesquare
3,One,35,6026,0.8,0.6,discrete,square,no,0.8,0.6,0,0,0,1,discretesquare
3,One,31,7709,0.2,0.1,continuous,juxtaposed,no,0.2,0.1,0,0,0,1,continuousjuxtaposed
3,One,41,5939,0.8,0.6,discrete,square,no,0.8,0.6,0,0,0,1,discretesquare
3,One,30,5174,0.3,0.6,discrete,arc,yes,0.3,0.6,0,0,0,1,vsupdiscretearc
3,One,36,8312,0.45,0.1,discrete,arc,no,0.45,0.1,0,0,0,1,discretearc
3,One,43,4850,0.2,0.1,discrete,square,no,0.2,0.1,0,0,0,1,discretesquare
3,One,45,4453,0.7,0.1,discrete,juxtaposed,no,0.7,0.1,0,0,0,1,discretejuxtaposed
3,One,46,15781,0.4,0.8,continuous,square,no,0.4,0.8,0,0,0,1,continuoussquare
3,One,48,14361,0.8,0.4,discrete,square,yes,0.8,0.4,0,0,0,1,vsupdiscretesquare
3,One,49,10502,0.2,0.1,continuous,arc,no,0.2,0.1,0,0,0,1,continuousarc
3,One,50,3980,0.7,0.1,discrete,square,no,0.7,0.1,0,0,0,1,discretesquare
3,One,52,266,0.8,0.4,continuous,arc,no,0.95,0.1,-0.15,0.3,0.15,0,continuousarc
3,One,42,4455,0.8,0.4,discrete,arc,no,0.8,0.6,0,-0.2,-0.2,0,discretearc
3,One,38,3757,0.95,0.1,discrete,square,yes,0.95,0.1,0,0,0,1,vsupdiscretesquare
3,One,47,14360,0.45,0.1,continuous,juxtaposed,no,0.2,0.1,0.25,0,0.25,0,continuousjuxtaposed
3,One,44,18573,0.45,0.1,discrete,arc,yes,0.45,0.1,0,0,0,1,vsupdiscretearc
3,One,51,5052,0.7,0.1,discrete,juxtaposed,no,0.7,0.1,0,0,0,1,discretejuxtaposed
3,One,58,240,0.1,0.4,continuous,square,no,0.3,0.6,-0.2,-0.2,-0.4,0,continuoussquare
3,One,55,4003,0.7,0.4,continuous,square,no,0.7,0.4,0,0,0,1,continuoussquare
3,One,53,4759,0.7,0.1,continuous,arc,no,0.7,0.1,0,0,0,1,continuousarc
3,One,56,10482,0.7,0.1,continuous,juxtaposed,no,0.7,0.1,0,0,0,1,continuousjuxtaposed
3,One,61,8253,0.8,0.6,discrete,juxtaposed,no,0.8,0.6,0,0,0,1,discretejuxtaposed
3,One,62,4211,0.8,0.4,discrete,arc,no,0.8,0.6,0,-0.2,-0.2,0,discretearc
3,One,59,5707,0.4,0.8,discrete,arc,yes,0.4,0.8,0,0,0,1,vsupdiscretearc
3,One,57,6038,0.8,0.6,discrete,square,yes,0.8,0.6,0,0,0,1,vsupdiscretesquare
3,One,60,5329,0.7,0.1,discrete,square,yes,0.7,0.1,0,0,0,1,vsupdiscretesquare
3,One,54,3167,0.7,0.1,continuous,square,no,0.7,0.1,0,0,0,1,continuoussquare
4,One,1,2669,0.3,0.6,discrete,arc,yes,0.2,0.1,0.1,0.5,0.6,0,vsupdiscretearc
3,One,64,35952,0.1,0.4,continuous,juxtaposed,no,0.1,0.4,0,0,0,1,continuousjuxtaposed
4,One,4,10,0.4,0.4,continuous,square,no,0.2,0.1,0.2,0.3,0.5,0,continuoussquare
4,One,5,759,0.4,0.8,continuous,juxtaposed,no,0.8,0.6,-0.4,0.2,-0.2,0,continuousjuxtaposed
4,One,2,888,0.95,0.1,discrete,juxtaposed,no,0.4,0.4,0.55,-0.3,0.25,0,discretejuxtaposed
4,One,8,571,0.8,0.6,continuous,juxtaposed,no,0.4,0.4,0.4,0.2,0.6,0,continuousjuxtaposed
4,One,6,2565,0.3,0.6,discrete,juxtaposed,no,0.3,0.6,0,0,0,1,discretejuxtaposed
4,One,10,608,0.2,0.1,discrete,arc,no,0.45,0.1,-0.25,0,-0.25,0,discretearc
4,One,12,546,0.7,0.1,discrete,juxtaposed,no,0.2,0.1,0.5,0,0.5,0,discretejuxtaposed
4,One,9,562,0.3,0.6,discrete,arc,no,0.2,0.1,0.1,0.5,0.6,0,discretearc
4,One,13,516,0.95,0.1,discrete,square,no,0.45,0.1,0.5,0,0.5,0,discretesquare
4,One,14,38,0.2,0.1,continuous,arc,no,0.1,0.4,0.1,-0.3,-0.2,0,continuousarc
4,One,3,10,0.7,0.4,continuous,arc,no,0.7,0.4,0,0,0,1,continuousarc
4,One,16,785,0.45,0.1,continuous,juxtaposed,no,0.8,0.4,-0.35,-0.3,-0.65,0,continuousjuxtaposed
4,One,15,498,0.95,0.1,discrete,square,yes,0.1,0.4,0.85,-0.3,0.55,0,vsupdiscretesquare
4,One,11,14760,0.8,0.6,discrete,square,yes,0.3,0.6,0.5,0,0.5,0,vsupdiscretesquare
4,One,7,963,0.4,0.4,discrete,square,no,0.4,0.4,0,0,0,1,discretesquare
4,One,18,1030,0.4,0.4,discrete,arc,no,0.4,0.4,0,0,0,1,discretearc
4,One,22,424,0.8,0.6,continuous,square,no,0.8,0.4,0,0.2,0.2,0,continuoussquare
4,One,20,685,0.3,0.6,discrete,juxtaposed,no,0.8,0.4,-0.5,0.2,-0.3,0,discretejuxtaposed
3,One,63,6806,0.8,0.6,discrete,square,yes,0.8,0.6,0,0,0,1,vsupdiscretesquare
4,One,24,264999,0.4,0.8,continuous,square,no,0.7,0.1,-0.3,0.7,0.4,0,continuoussquare
4,One,19,481,0.2,0.1,continuous,arc,no,0.4,0.4,-0.2,-0.3,-0.5,0,continuousarc
4,One,17,34,0.4,0.8,continuous,square,no,0.8,0.6,-0.4,0.2,-0.2,0,continuoussquare
4,One,21,2296,0.7,0.4,discrete,arc,yes,0.4,0.4,0.3,0,0.3,0,vsupdiscretearc
4,One,26,621,0.4,0.4,discrete,square,no,0.1,0.4,0.3,0,0.3,0,discretesquare
4,One,23,723,0.4,0.4,discrete,square,no,0.7,0.4,-0.3,0,-0.3,0,discretesquare
4,One,30,585,0.1,0.4,discrete,arc,no,0.8,0.6,-0.7,-0.2,-0.9,0,discretearc
4,One,27,9445,0.3,0.6,continuous,arc,no,0.8,0.4,-0.5,0.2,-0.3,0,continuousarc
4,One,33,689,0.45,0.1,continuous,square,no,0.3,0.6,0.15,-0.5,-0.35,0,continuoussquare
4,One,25,594,0.4,0.4,discrete,square,yes,0.7,0.4,-0.3,0,-0.3,0,vsupdiscretesquare
4,One,29,620,0.4,0.8,continuous,juxtaposed,no,0.7,0.4,-0.3,0.4,0.1,0,continuousjuxtaposed
4,One,34,32275,0.45,0.1,discrete,juxtaposed,no,0.7,0.1,-0.25,0,-0.25,0,discretejuxtaposed
4,One,32,874,0.8,0.6,discrete,juxtaposed,no,0.1,0.4,0.7,0.2,0.9,0,discretejuxtaposed
4,One,35,8824,0.8,0.6,discrete,arc,yes,0.7,0.1,0.1,0.5,0.6,0,vsupdiscretearc
4,One,36,762,0.3,0.6,discrete,arc,no,0.3,0.6,0,0,0,1,discretearc
4,One,31,570,0.7,0.1,discrete,juxtaposed,no,0.7,0.1,0,0,0,1,discretejuxtaposed
4,One,40,828,0.4,0.4,continuous,square,no,0.8,0.4,-0.4,0,-0.4,0,continuoussquare
4,One,28,26159,0.7,0.1,continuous,juxtaposed,no,0.3,0.6,0.4,-0.5,-0.1,0,continuousjuxtaposed
4,One,41,994,0.8,0.6,discrete,square,no,0.7,0.4,0.1,0.2,0.3,0,discretesquare
4,One,37,693,0.7,0.1,discrete,arc,no,0.4,0.8,0.3,-0.7,-0.4,0,discretearc
4,One,44,14094,0.7,0.1,continuous,arc,no,0.1,0.4,0.6,-0.3,0.3,0,continuousarc
4,One,45,646,0.1,0.4,continuous,juxtaposed,no,0.7,0.1,-0.6,0.3,-0.3,0,continuousjuxtaposed
4,One,38,791,0.7,0.4,continuous,juxtaposed,no,0.1,0.4,0.6,0,0.6,0,continuousjuxtaposed
4,One,46,14701,0.8,0.6,continuous,arc,no,0.8,0.4,0,0.2,0.2,0,continuousarc
4,One,43,1499,0.3,0.6,discrete,square,no,0.4,0.4,-0.1,0.2,0.1,0,discretesquare
4,One,48,880,0.2,0.1,discrete,square,yes,0.3,0.6,-0.1,-0.5,-0.6,0,vsupdiscretesquare
4,One,51,14285,0.7,0.1,discrete,arc,yes,0.2,0.1,0.5,0,0.5,0,vsupdiscretearc
4,One,49,15447,0.7,0.1,discrete,square,no,0.7,0.4,0,-0.3,-0.3,0,discretesquare
4,One,50,1083,0.7,0.1,discrete,square,yes,0.95,0.1,-0.25,0,-0.25,0,vsupdiscretesquare
4,One,53,12719,0.7,0.4,discrete,arc,no,0.1,0.4,0.6,0,0.6,0,discretearc
4,One,54,3806,0.1,0.4,continuous,square,no,0.4,0.8,-0.3,-0.4,-0.7,0,continuoussquare
4,One,55,671,0.4,0.4,discrete,arc,yes,0.7,0.1,-0.3,0.3,1.11E-16,0,vsupdiscretearc
4,One,57,852,0.95,0.1,discrete,arc,yes,0.8,0.6,0.15,-0.5,-0.35,0,vsupdiscretearc
4,One,52,9661,0.4,0.4,discrete,square,no,0.4,0.8,0,-0.4,-0.4,0,discretesquare
4,One,47,24451,0.8,0.6,discrete,arc,yes,0.1,0.4,0.7,0.2,0.9,0,vsupdiscretearc
4,One,58,873,0.4,0.8,discrete,arc,no,0.3,0.6,0.1,0.2,0.3,0,discretearc
4,One,56,1126,0.8,0.6,discrete,arc,yes,0.8,0.4,0,0.2,0.2,0,vsupdiscretearc
4,One,62,19942,0.7,0.1,continuous,juxtaposed,no,0.7,0.4,0,-0.3,-0.3,0,continuousjuxtaposed
4,One,42,302,0.7,0.4,continuous,arc,no,0.2,0.1,0.5,0.3,0.8,0,continuousarc
4,One,61,740,0.7,0.4,discrete,square,yes,0.3,0.6,0.4,-0.2,0.2,0,vsupdiscretesquare
